log-PowerOfTwo_Original-2025_08_15_11_25_58.txt,1
log-GyroHealthCheck_Mutant3-2025_08_15_13_56_09.txt,1
log-Abs_Mutant2-2025_08_15_13_44_03.txt,1
log-ConvertToFahrenheit_Mutant3-2025_08_15_11_23_16.txt,1
log-SmallestEvenMul_Original-2025_08_15_11_20_02.txt,1
log-Return100_Mutant4-2025_08_13_01_41_07.txt,1
log-ReLUSeq_Mutant5-2025_08_15_11_25_09.txt,1
log-Disjunction_Mutant2-2025_08_15_13_35_53.txt,1
log-DivisionOverflow_Mutant5-2025_08_15_11_59_02.txt,1
log-CanWinNim_Mutant1-2025_08_15_11_21_58.txt,1
log-ReLU_Mutant3-2025_08_15_23_16_26.txt,1
log-MulLoop_Mutant4-2025_08_15_10_52_15.txt,1
log-SubLoop_Mutant2-2025_08_15_11_02_56.txt,1
log-NegAbs_Mutant2-2025_08_15_13_31_09.txt,1
log-Calculator_Mutant2-2025_08_15_12_08_39.txt,1
log-NotCommonFactor_Mutant1-2025_08_15_11_49_24.txt,1
log-IsCommonMultiple_Mutant3-2025_08_15_11_24_03.txt,1
log-PowerOfTwoLoop_Original-2025_08_15_02_22_28.txt,1
log-Abs_Mutant3-2025_08_15_13_50_15.txt,1
log-Disjunction_Mutant4-2025_08_15_12_19_34.txt,1
log-WindCompensation_Mutant1-2025_08_15_12_06_13.txt,1
log-IsCommonFactor_Mutant3-2025_08_15_11_34_02.txt,1
log-MyPower_Original-2025_08_13_01_41_23.txt,1
log-Conjunction_Mutant2-2025_08_15_13_52_26.txt,1
log-GyroHealthCheck_Mutant4-2025_08_16_00_31_07.txt,1
log-Conjunction_Mutant5-2025_08_15_13_30_25.txt,1
log-SmallestEvenMul_Mutant1-2025_08_15_11_35_14.txt,1
log-IsCommonMultiple_Mutant5-2025_08_15_11_45_56.txt,1
log-WindCompensation_Mutant2-2025_08_15_13_41_40.txt,1
log-IsCommonFactor_Original-2025_08_15_11_42_58.txt,1
log-PrimeCheck_Mutant2-2025_08_15_01_53_40.txt,1
log-IsCommonMultipleBranch_Mutant4-2025_08_16_02_52_40.txt,1
log-MySqrt_Mutant4-2025_08_15_02_11_49.txt,0
log-GyroHealthCheck_Mutant5-2025_08_15_23_20_54.txt,1
log-IsCommonMultipleBranch_Mutant3-2025_08_15_12_17_49.txt,1
log-GetLowCaseLoop_M4-2025_08_15_02_08_16.txt,0
log-ConvertToKelvin_Mutant5-2025_08_15_13_44_23.txt,1
log-ConvertToFahrenheit_Mutant2-2025_08_15_11_47_18.txt,1
log-MySqrt_Mutant5-2025_08_15_02_39_14.txt,1
log-DivisionOverflow_Mutant2-2025_08_15_11_48_25.txt,1
log-FizzBuzz_Mutant2-2025_08_15_12_21_10.txt,1
log-CanWinNim_Original-2025_08_15_11_25_21.txt,1
log-NumberOfCuts_Mutant1-2025_08_15_23_29_04.txt,1
log-GCD_Mutant1-2025_08_15_02_48_48.txt,0
log-EchoIntLoop_Mutant2-2025_08_13_01_49_25.txt,1
log-PrimeCheck_Mutant5-2025_08_15_01_48_44.txt,1
log-IsCommonMultiple_Mutant4-2025_08_15_11_46_17.txt,1
log-NegAbs_Mutant5-2025_08_15_23_19_13.txt,1
log-AddLoop_Original-2025_08_15_11_14_55.txt,1
log-AddLoopFor_Mutant4-2025_08_15_10_01_05.txt,1
log-MulLoop_Mutant3-2025_08_15_11_01_18.txt,1
log-Calculator_Mutant4-2025_08_16_02_54_01.txt,1
log-SafeLanding_Mutant4-2025_08_15_23_16_46.txt,1
log-Abs_Mutant4-2025_08_16_02_47_08.txt,1
log-EchoIntLoop_Mutant4-2025_08_13_01_50_02.txt,1
log-XOR_Mutant1-2025_08_15_13_37_28.txt,0
log-PrimeCheck_Mutant1-2025_08_15_03_03_54.txt,1
log-Return100_Original-2025_08_13_01_46_37.txt,1
log-ChangeCase_Mutant5-2025_08_15_23_30_58.txt,1
log-Geofence_Mutant5-2025_08_15_12_03_21.txt,1
log-FizzBuzz_Mutant3-2025_08_16_02_53_35.txt,1
log-SmallestEvenMulBranch_Mutant4-2025_08_15_13_26_22.txt,1
log-MulLoop_Original-2025_08_15_09_45_00.txt,1
log-Calculator_Mutant3-2025_08_15_23_11_56.txt,1
log-SubLoop_Mutant1-2025_08_15_09_40_28.txt,1
log-IsCommonFactorBranch_Mutant4-2025_08_16_00_42_07.txt,1
log-LeapYear_Original-2025_08_15_12_03_36.txt,1
log-SafeLanding_Mutant1-2025_08_15_12_10_42.txt,1
log-IsCommonFactorBranch_Original-2025_08_15_23_29_20.txt,1
log-LeapYear_Mutant4-2025_08_16_00_34_15.txt,1
log-PassPillowBranch_Mutant4-2025_08_15_23_17_25.txt,1
log-DigitRoot_Mutant3-2025_08_15_09_41_38.txt,1
log-GyroHealthCheck_Mutant2-2025_08_16_02_50_37.txt,0
log-NumberOfCuts_Mutant3-2025_08_16_02_45_47.txt,1
log-NumberOfCuts_Mutant5-2025_08_16_00_35_30.txt,1
log-NotCommonFactor_Mutant4-2025_08_15_11_20_46.txt,1
log-FizzBuzz_Mutant1-2025_08_15_12_18_41.txt,1
log-Disjunction_Mutant3-2025_08_16_00_33_56.txt,1
log-AbsSeq_Mutant5-2025_08_15_13_36_45.txt,1
log-Conjunction_Mutant4-2025_08_16_02_49_46.txt,1
log-XOR_Mutant4-2025_08_15_12_22_05.txt,1
log-Return100Nested_Mutant2-2025_08_15_11_02_40.txt,1
log-IsCommonMultiple_Original-2025_08_15_11_38_13.txt,0
log-Geofence_Original-2025_08_15_13_59_59.txt,1
log-Abs_Original-2025_08_15_13_27_14.txt,1
log-IsCommonFactor_Mutant2-2025_08_15_11_28_37.txt,1
log-ConvertToFahrenheit_Mutant1-2025_08_15_11_36_18.txt,1
log-GetLowCaseLoop_M1-2025_08_15_01_58_14.txt,1
log-NumberOfCuts_Mutant2-2025_08_15_14_00_54.txt,1
log-GPSCheck_Mutant3-2025_08_15_13_34_50.txt,1
log-PowerOfTwoBranch_Original-2025_08_15_12_06_35.txt,1
log-AbsSeq_Mutant1-2025_08_15_23_11_43.txt,1
log-AltitudeController_Mutant5-2025_08_15_13_56_38.txt,1
log-ReLU_Mutant4-2025_08_15_12_11_17.txt,1
log-SafeLanding_Original-2025_08_15_13_32_32.txt,1
log-Geofence_Mutant3-2025_08_15_13_37_05.txt,1
